Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Postal Code,Category,Sub-Category,Sales,Quantity,Discount,Profit
1956,ORD-2022-101955,04/12/2022,04/14/2022,First Class,CUST-1358,Maria Garcia ,Consumer,West,Nevada,82228.0,Office Supplies,Paper,26.51,9,0.0,64.05
1957,ORD-2024-101956,05/13/2024,05/18/2024,Standard Class,CUST-1529,Fatima Noor,Consumer,South,Georgia,,Furniture,Bookcases,111.24,2,0.0,104.31
1958,ORD-2023-101957,08/22/2023,08/29/2023,Standard Class,CUST-1414,John Smith,Consumer,South,North Carolina,,Technology,Machines,335.61,5,0.0,257.29
1959,ORD-2024-101958,01/08/2024,01/11/2024,Standard Class,CUST-1393,David O'Brien,Home Office,East,Pennsylvania,,Office Supplies,Art,64.81,3,0.3,22.41
1960,ORD-2023-101959,12/28/2023,01/03/2024,Second Class,CUST-1162,Priya Patel,Home Office,West,Nevada,,Technology,Machines,1425.52,4,0.1,-176.56
1961,ORD-2024-101960,05/25/2024,05/26/2024,First Class,CUST-1447,Fatima Noor,Consumer,East,New Jersey,,Office Supplies,Storage,21.45,5,0.15,17.94
1962,ORD-2022-101961,04/29/2022,05/01/2022,Standard Class,CUST-1784,Maria Garcia ,Consumer,East,Massachusetts,,Furniture,Furnishings,329.33,6,0.15,-127.01
1963,ORD-2024-101962,01/24/2024,01/28/2024,Standard Class,CUST-1442,Maria Garcia ,Home Office,South,Alabama,,Technology,Phones,313.52,8,0.0,601.82
1964,ORD-2023-101963,12/26/2023,12/31/2023,Standard Class,CUST-1462,Fatima Noor,Corporate,West,Oregon,,Office Supplies,Paper,41.68,6,0.1,143.61
1965,ORD-2024-101964,02/28/2024,03/03/2024,Standard Class,CUST-1310,  John Smith,Home Office,South,Georgia,,Furniture,Furnishings,206.97,2,0.0,170.39
1966,ORD-2024-101965,09/01/2024,09/03/2024,Standard Class,CUST-1301,Priya Patel,Corporate,Central,Ohio,,Office Supplies,Art,41.14,8,0.0,94.34
1967,ORD-2023-101966,11/30/2023,12/07/2023,Standard Class,CUST-1536,David O'Brien,Consumer,East,New Jersey,53977.0,Office Supplies,Storage,7.33,1,0.0,1.33
1968,ORD-2023-101967,07/11/2023,07/16/2023,Standard Class,CUST-1310,David O'Brien,Consumer,West,California,76009.0,Office Supplies,Art,92.82,8,0.0,117.65
1969,ORD-2024-101968,12/11/2024,12/18/2024,Same Day,CUST-1224,Aisha Khan,Consumer,East,New York,,Technology,Phones,171.52,1,0.2,26.64
1970,ORD-2022-101969,04/03/2022,04/06/2022,Standard Class,CUST-1141,Liam O'Connor,Consumer,East,New Jersey,74214.0,Furniture,Tables,202.08,7,0.0,89.89
1971,ORD-2023-101970,01/06/2023,01/13/2023,Standard Class,CUST-1474,Wei Chen,Consumer,East,New Jersey,,Office Supplies,Paper,63.33,7,0.0,116.35
1972,ORD-2022-101971,05/04/2022,05/06/2022,Second Class,CUST-1995,Maria Garcia ,Home Office,West,Washington,,Furniture,Bookcases,388.42,2,0.0,93.04
1973,ORD-2022-101972,10/02/2022,10/09/2022,Standard Class,CUST-1851,David O'Brien,Corporate,Central,Illinois,,Technology,Phones,436.85,5,0.1,647.71
1974,ORD-2022-101973,08/09/2022,08/14/2022,First Class,CUST-1564,  John Smith,Consumer,South,North Carolina,,Office Supplies,Art,,1,0.3,1.67
1975,ORD-2023-101974,09/16/2023,09/17/2023,Standard Class,CUST-1947,Maria Garcia ,Home Office,South,North Carolina,,Furniture,Chairs,437.46,9,0.0,1076.1
1976,ORD-2023-101975,03/27/2023,04/03/2023,Standard Class,CUST-1740,John Smith,Corporate,Central,Illinois,,Technology,Copiers,738.11,4,0.0,649.3
1977,ORD-2024-101976,01/21/2024,01/23/2024,Standard Class,CUST-1433,John Smith,Home Office,South,Alabama,49113.0,Technology,Copiers,459.81,9,0.1,1175.3
1978,ORD-2022-101977,02/04/2022,02/10/2022,Standard Class,CUST-1532,David O'Brien,Home Office,South,North Carolina,,Office Supplies,Art,23.78,4,0.0,9.22
1979,ORD-2023-101978,07/23/2023,07/29/2023,Second Class,CUST-1153,Fatima Noor,Consumer,East,Pennsylvania,16501.0,Office Supplies,Paper,85.54,1,0.1,9.61
1980,ORD-2022-101979,12/16/2022,12/19/2022,Standard Class,CUST-1402,Aisha Khan,Home Office,East,Pennsylvania,,Office Supplies,Paper,28.18,4,0.15,9.34
1981,ORD-2023-101980,09/10/2023,09/14/2023,Second Class,CUST-1676,Priya Patel,Consumer,South,Alabama,,Office Supplies,Storage,21.18,8,0.0,29.55
1982,ORD-2023-101981,12/29/2023,01/02/2024,Same Day,CUST-1589,Aisha Khan,Consumer,Central,Illinois,34812.0,Office Supplies,Storage,90.84,6,0.0,100.03
1983,ORD-2022-101982,08/25/2022,08/30/2022,First Class,CUST-1766,Wei Chen,Corporate,Central,Michigan,,Furniture,Chairs,123.34,6,0.1,35.04
1984,ORD-2022-101983,09/06/2022,09/07/2022,Standard Class,CUST-1307,Priya Patel,Corporate,South,Georgia,50726.0,Technology,Machines,352.74,8,0.0,932.86
1985,ORD-2024-101984,07/20/2024,07/24/2024,Standard Class,CUST-1644,Aisha Khan,Home Office,South,Alabama,63741.0,Office Supplies,Binders,2.97,2,0.0,-0.02
1986,ORD-2024-101985,04/21/2024,04/23/2024,Second Class,CUST-1610,David O'Brien,Corporate,South,Alabama,21321.0,Furniture,Furnishings,147.22,1,0.15,28.87
1987,ORD-2023-101986,11/07/2023,11/10/2023,Same Day,CUST-1675,John Smith,Home Office,Central,Michigan,,Office Supplies,Art,19.36,7,0.0,35.67
1988,ORD-2024-101987,04/16/2024,04/21/2024,Standard Class,CUST-1273,,Corporate,Central,Illinois,,Office Supplies,Paper,45.13,1,0.3,9.67
1989,ORD-2023-101988,04/08/2023,04/13/2023,Standard Class,CUST-1568,Aisha Khan,Consumer,Central,Ohio,99489.0,Office Supplies,Binders,114.47,5,0.2,67.42
1990,ORD-2023-101989,09/01/2023,09/06/2023,First Class,CUST-1723,,Consumer,West,Washington,,Technology,Machines,126.73,1,0.0,38.15
1991,ORD-2024-101990,09/06/2024,09/13/2024,Standard Class,CUST-1958,John Smith,Corporate,Central,Ohio,,Office Supplies,Binders,19.36,7,0.15,3.02
1992,ORD-2023-101991,07/14/2023,07/15/2023,First Class,CUST-1246,John Smith,Corporate,East,Massachusetts,,Furniture,Bookcases,823.54,4,0.15,1068.15
1993,ORD-2022-101992,09/30/2022,10/07/2022,Second Class,CUST-1483,Priya Patel,Consumer,East,New York,,Office Supplies,Storage,14.65,7,0.0,30.72
1994,ORD-2022-101993,06/21/2022,06/25/2022,First Class,CUST-1428,Maria Garcia ,Consumer,West,Washington,,Office Supplies,Paper,54.15,7,0.0,-19.18
1995,ORD-2023-101994,05/21/2023,05/28/2023,Standard Class,CUST-1133,Wei Chen,Corporate,East,Massachusetts,,Furniture,Tables,402.8,8,0.0,890.65
1996,ORD-2024-101995,10/04/2024,10/05/2024,Standard Class,CUST-1326,John Smith,Consumer,West,Nevada,,Furniture,Tables,444.82,9,0.0,2160.04
1997,ORD-2022-101996,08/17/2022,08/18/2022,First Class,CUST-1377,David O'Brien,Corporate,South,Florida,,Office Supplies,Storage,27.11,2,0.15,0.62
1998,ORD-2023-101997,11/28/2023,12/04/2023,Standard Class,CUST-1628,Priya Patel,Corporate,South,Georgia,,Furniture,Furnishings,754.08,2,0.0,306.83
1999,ORD-2024-101998,12/22/2024,12/26/2024,First Class,CUST-1429,  John Smith,Home Office,Central,Texas,78459.0,Office Supplies,Storage,15.14,4,0.1,15.84
2000,ORD-2024-101999,03/29/2024,04/02/2024,Standard Class,CUST-1013,Aisha Khan,Corporate,East,New Jersey,75198.0,Office Supplies,Storage,2.07,1,0.0,0.64
2001,ORD-2023-102000,04/12/2023,04/14/2023,Standard Class,CUST-1521,Fatima Noor,Corporate,South,Alabama,,Office Supplies,Binders,64.14,3,0.0,-45.06
2002,ORD-2022-102001,10/17/2022,10/23/2022,First Class,CUST-1458,Maria Garcia ,Consumer,West,Oregon,97360.0,Office Supplies,Storage,69.6,3,0.0,-6.45
2003,ORD-2024-102002,01/07/2024,01/14/2024,Standard Class,CUST-1577,David O'Brien,Home Office,Central,Texas,,Furniture,Furnishings,53.8,6,0.1,21.89
2004,ORD-2024-102003,09/15/2024,09/19/2024,Second Class,CUST-1041,Aisha Khan,Consumer,Central,Ohio,,Furniture,Tables,312.85,6,0.2,258.29
2005,ORD-2023-102004,08/26/2023,09/01/2023,Second Class,CUST-1532,,Corporate,West,Nevada,78139.0,Office Supplies,Binders,19.4,4,0.0,27.37
2006,ORD-2023-102005,09/30/2023,10/05/2023,Standard Class,CUST-1827,Fatima Noor,Corporate,Central,Texas,,Office Supplies,Art,18.25,5,0.0,4.19
2007,ORD-2024-102006,06/01/2024,06/02/2024,First Class,CUST-1087,,Corporate,West,California,,Office Supplies,Storage,26.42,1,0.0,-2.8
2008,ORD-2022-102007,06/24/2022,06/25/2022,Same Day,CUST-1228,Aisha Khan,Corporate,Central,Illinois,80495.0,Office Supplies,Art,20.1,5,0.3,3.01
2009,ORD-2023-102008,02/09/2023,02/15/2023,Second Class,CUST-1368,Maria Garcia ,Home Office,East,Pennsylvania,59111.0,Furniture,Tables,224.11,5,0.3,114.32
2010,ORD-2024-102009,05/15/2024,05/20/2024,Standard Class,CUST-1800,John Smith,Corporate,West,California,,Furniture,Tables,263.88,5,0.0,240.06
2011,ORD-2022-102010,06/28/2022,07/03/2022,Standard Class,CUST-1926,  John Smith,Home Office,West,Nevada,,Furniture,Chairs,639.46,6,0.0,2084.91
2012,ORD-2023-102011,07/12/2023,07/18/2023,First Class,CUST-1130,Maria Garcia ,Consumer,East,New Jersey,,Office Supplies,Binders,82.76,2,0.0,2.52
2013,ORD-2022-102012,09/18/2022,09/25/2022,Second Class,CUST-1127,Aisha Khan,Corporate,East,New York,46615.0,Technology,Copiers,129.67,5,0.0,175.33
2014,ORD-2024-102013,08/04/2024,08/07/2024,Second Class,CUST-1823,Priya Patel,Corporate,East,New Jersey,67977.0,Office Supplies,Binders,23.1,4,0.1,23.79
2015,ORD-2024-102014,07/13/2024,07/16/2024,Standard Class,CUST-1181,Maria Garcia ,Consumer,South,North Carolina,,Office Supplies,Paper,21.84,4,0.15,-6.94
2016,ORD-2022-102015,07/20/2022,07/27/2022,Standard Class,CUST-1099,Wei Chen,Consumer,East,Pennsylvania,86494.0,Technology,Machines,349.63,9,0.0,679.56
2017,ORD-2023-102016,08/25/2023,09/01/2023,Standard Class,CUST-1595,Priya Patel,Consumer,Central,Illinois,,Office Supplies,Storage,25.31,7,0.0,64.74
2018,ORD-2024-102017,02/26/2024,02/27/2024,Standard Class,CUST-1014,,Corporate,West,California,55774.0,Office Supplies,Storage,36.86,6,0.0,29.13
2019,ORD-2023-102018,01/18/2023,01/23/2023,First Class,CUST-1207,  John Smith,Consumer,South,Florida,,Technology,Accessories,198.27,4,0.15,39.08
2020,ORD-2022-102019,02/24/2022,03/03/2022,Standard Class,CUST-1445,Priya Patel,Corporate,Central,Michigan,,Office Supplies,Art,75.31,9,0.1,3.28
2021,ORD-2022-102020,01/05/2022,01/07/2022,First Class,CUST-1756,,Home Office,East,New York,,Furniture,Chairs,277.11,8,0.3,137.7
2022,ORD-2023-102021,12/21/2023,12/25/2023,Second Class,CUST-1251,Wei Chen,Corporate,East,New York,,Furniture,Bookcases,188.82,4,0.2,37.78
2023,ORD-2022-102022,08/13/2022,08/19/2022,Second Class,CUST-1133,Wei Chen,Consumer,South,Florida,83577.0,Office Supplies,Art,40.03,9,0.1,14.49
2024,ORD-2022-102023,05/14/2022,05/21/2022,Standard Class,CUST-1600,Liam O'Connor,Corporate,South,Alabama,,Technology,Accessories,780.23,1,0.0,44.51
2025,ORD-2022-102024,05/16/2022,05/23/2022,First Class,CUST-1164,Liam O'Connor,Home Office,Central,Ohio,56314.0,Office Supplies,Binders,47.55,3,0.0,80.95
2026,ORD-2022-102025,05/04/2022,05/11/2022,Standard Class,CUST-1591,Priya Patel,Home Office,South,Georgia,,Furniture,Tables,714.08,8,0.0,550.71
2027,ORD-2024-102026,04/03/2024,04/08/2024,Standard Class,CUST-1774,Fatima Noor,Corporate,West,Oregon,,Office Supplies,Storage,18.99,5,0.0,25.69
2028,ORD-2022-102027,11/03/2022,11/04/2022,Standard Class,CUST-1591,John Smith,Corporate,South,Florida,53000.0,Office Supplies,Paper,103.6,7,0.0,-166.34
2029,ORD-2022-102028,08/27/2022,08/28/2022,Standard Class,CUST-1861,Maria Garcia ,Corporate,South,Florida,,Furniture,Tables,210.86,7,0.2,110.45
2030,ORD-2024-102029,01/10/2024,01/11/2024,Standard Class,CUST-1326,David O'Brien,Corporate,West,Oregon,,Office Supplies,Storage,57.72,5,0.0,159.47
2031,ORD-2024-102030,03/01/2024,03/07/2024,Standard Class,CUST-1304,Aisha Khan,Corporate,West,Oregon,,Technology,Machines,811.88,1,0.2,141.19
2032,ORD-2022-102031,09/15/2022,09/21/2022,Standard Class,CUST-1634,Wei Chen,Corporate,West,Nevada,,Furniture,Furnishings,525.67,5,0.1,222.61
2033,ORD-2023-102032,05/02/2023,05/06/2023,Standard Class,CUST-1725,Priya Patel,Corporate,East,New Jersey,94822.0,Office Supplies,Binders,16.36,9,0.2,48.02
2034,ORD-2023-102033,06/13/2023,06/14/2023,First Class,CUST-1552,John Smith,Corporate,West,Nevada,24143.0,Office Supplies,Storage,32.4,8,0.1,44.19
2035,ORD-2022-102034,04/10/2022,04/13/2022,Standard Class,CUST-1824,John Smith,Corporate,South,North Carolina,,Technology,Copiers,781.43,5,0.2,453.92
2036,ORD-2022-102035,05/03/2022,05/09/2022,First Class,CUST-1436,Aisha Khan,Consumer,Central,Michigan,,Office Supplies,Art,8.47,5,0.0,3.18
2037,ORD-2024-102036,06/17/2024,06/19/2024,Standard Class,CUST-1554,Maria Garcia ,Consumer,South,Georgia,,Office Supplies,Binders,15.01,4,0.0,19.1
2038,ORD-2024-102037,04/15/2024,04/21/2024,First Class,CUST-1602,  John Smith,Corporate,Central,Illinois,60514.0,Technology,Accessories,134.94,5,0.0,170.92
2039,ORD-2023-102038,08/14/2023,08/21/2023,Standard Class,CUST-1920,Aisha Khan,Home Office,East,New York,,Office Supplies,Binders,49.85,6,0.0,59.05
2040,ORD-2023-102039,10/13/2023,10/15/2023,Standard Class,CUST-1311,  John Smith,Corporate,East,Massachusetts,,Office Supplies,Paper,56.31,5,0.2,25.06
2041,ORD-2022-102040,10/09/2022,10/13/2022,Second Class,CUST-1120,  John Smith,Consumer,South,Florida,19782.0,Furniture,Chairs,126.64,4,0.0,37.67
2042,ORD-2022-102041,01/24/2022,01/27/2022,Standard Class,CUST-1921,  John Smith,Home Office,Central,Michigan,16783.0,Technology,Copiers,443.17,2,0.0,104.35
2043,ORD-2023-102042,12/11/2023,12/16/2023,Standard Class,CUST-1002,Priya Patel,Corporate,South,Alabama,,Office Supplies,Binders,91.35,3,0.0,109.55
2044,ORD-2024-102043,08/29/2024,09/05/2024,Second Class,CUST-1028,Liam O'Connor,Consumer,East,New York,,Office Supplies,Storage,27.13,1,0.0,2.01
2045,ORD-2022-102044,05/27/2022,06/03/2022,Standard Class,CUST-1047,,Home Office,Central,Texas,,Office Supplies,Paper,25.02,1,0.2,8.8
2046,ORD-2023-102045,02/23/2023,02/24/2023,First Class,CUST-1095,,Consumer,South,Alabama,,Office Supplies,Binders,115.08,2,0.0,99.35
2047,ORD-2023-102046,01/17/2023,01/21/2023,First Class,CUST-1711,Aisha Khan,Corporate,South,Georgia,,Office Supplies,Storage,77.35,5,0.0,60.84
2048,ORD-2023-102047,05/29/2023,06/05/2023,First Class,CUST-1727,  John Smith,Corporate,Central,Michigan,,Furniture,Tables,165.33,2,0.0,63.0
2049,ORD-2022-102048,10/13/2022,10/17/2022,Standard Class,CUST-1211,David O'Brien,Corporate,East,Massachusetts,,Office Supplies,Binders,11.36,8,0.0,32.42
2050,ORD-2023-102049,08/03/2023,08/07/2023,First Class,CUST-1360,Fatima Noor,Home Office,Central,Texas,,Technology,Phones,307.14,9,0.0,856.71
2051,ORD-2024-102050,11/30/2024,12/02/2024,Standard Class,CUST-1166,Wei Chen,Consumer,East,Massachusetts,97427.0,Office Supplies,Binders,84.86,1,0.0,6.52
2052,ORD-2023-102051,03/31/2023,04/07/2023,Second Class,CUST-1008,David O'Brien,Consumer,South,North Carolina,80447.0,Furniture,Furnishings,331.86,9,0.3,9.05
2053,ORD-2022-102052,12/29/2022,12/30/2022,Standard Class,CUST-1585,  John Smith,Corporate,East,New York,,Furniture,Bookcases,643.42,9,0.0,1985.02
2054,ORD-2024-102053,10/14/2024,10/18/2024,Standard Class,CUST-1836,David O'Brien,Consumer,West,Oregon,,Office Supplies,Paper,75.89,6,0.0,69.66
2055,ORD-2022-102054,12/25/2022,12/29/2022,Standard Class,CUST-1742,,Home Office,Central,Ohio,,Office Supplies,Binders,11.57,9,0.15,35.31
2056,ORD-2024-102055,10/03/2024,10/06/2024,Standard Class,CUST-1282,,Corporate,South,Georgia,,Office Supplies,Binders,36.37,7,0.0,-17.08
2057,ORD-2023-102056,03/04/2023,03/06/2023,Standard Class,CUST-1826,Maria Garcia ,Corporate,South,Alabama,44912.0,Office Supplies,Binders,26.87,9,0.0,53.36
2058,ORD-2024-102057,05/29/2024,06/05/2024,First Class,CUST-1794,Liam O'Connor,Corporate,Central,Illinois,,Technology,Copiers,521.22,5,0.0,618.86
2059,ORD-2024-102058,03/15/2024,03/22/2024,First Class,CUST-1966,Priya Patel,Home Office,South,Florida,,Furniture,Bookcases,196.53,5,0.15,204.26
2060,ORD-2022-102059,05/25/2022,05/29/2022,Second Class,CUST-1264,,Consumer,East,Massachusetts,54090.0,Office Supplies,Storage,49.41,4,0.3,-7.04
2061,ORD-2023-102060,07/20/2023,07/21/2023,Standard Class,CUST-1957,Fatima Noor,Home Office,West,Washington,,Office Supplies,Paper,16.76,6,0.0,13.3
2062,ORD-2022-102061,04/27/2022,05/03/2022,Standard Class,CUST-1340,  John Smith,Home Office,West,California,98992.0,Office Supplies,Art,15.2,8,0.0,54.37
2063,ORD-2024-102062,09/15/2024,09/17/2024,Same Day,CUST-1133,John Smith,Consumer,East,Massachusetts,,Office Supplies,Storage,43.4,8,0.0,-25.81
2064,ORD-2024-102063,08/07/2024,08/11/2024,Standard Class,CUST-1782,Liam O'Connor,Corporate,West,California,29600.0,Office Supplies,Binders,16.22,5,0.1,14.99
2065,ORD-2022-102064,10/16/2022,10/19/2022,Same Day,CUST-1630,,Corporate,East,New York,81615.0,Technology,Phones,83.92,7,0.1,142.02
2066,ORD-2023-102065,10/13/2023,10/17/2023,Standard Class,CUST-1254,David O'Brien,Home Office,West,California,12568.0,Office Supplies,Paper,113.1,5,0.0,218.6
2067,ORD-2023-102066,09/09/2023,09/10/2023,Standard Class,CUST-1545,  John Smith,Consumer,South,North Carolina,,Furniture,Tables,245.0,9,0.0,459.26
2068,ORD-2023-102067,09/28/2023,10/04/2023,Second Class,CUST-1274,Maria Garcia ,Home Office,Central,Illinois,,Office Supplies,Storage,25.83,5,0.1,52.76
2069,ORD-2022-102068,08/11/2022,08/18/2022,Standard Class,CUST-1744,David O'Brien,Consumer,East,Pennsylvania,,Office Supplies,Binders,55.07,1,0.3,14.91
2070,ORD-2023-102069,02/12/2023,02/15/2023,First Class,CUST-1363,John Smith,Corporate,West,California,,Office Supplies,Storage,27.41,7,0.0,8.7
2071,ORD-2022-102070,07/27/2022,07/31/2022,Standard Class,CUST-1479,Liam O'Connor,Consumer,South,Florida,,Technology,Copiers,696.62,2,0.0,336.61
2072,ORD-2024-102071,01/19/2024,01/21/2024,Standard Class,CUST-1988,Aisha Khan,Home Office,West,Nevada,,Office Supplies,Paper,136.41,4,0.2,34.11
2073,ORD-2024-102072,12/24/2024,12/31/2024,Standard Class,CUST-1559,Fatima Noor,Corporate,South,Georgia,,Office Supplies,Binders,25.83,6,0.0,54.09
2074,ORD-2022-102073,03/03/2022,03/09/2022,Second Class,CUST-1176,Aisha Khan,Consumer,West,Oregon,,Furniture,Furnishings,328.31,9,0.0,77.58
2075,ORD-2023-102074,02/10/2023,02/16/2023,Second Class,CUST-1113,,Corporate,West,Nevada,,Technology,Copiers,874.69,6,0.2,552.07
2076,ORD-2023-102075,10/12/2023,10/15/2023,Second Class,CUST-1082,Fatima Noor,Corporate,South,North Carolina,,Furniture,Furnishings,222.92,5,0.0,272.56
2077,ORD-2022-102076,05/31/2022,06/06/2022,Standard Class,CUST-1796,Wei Chen,Corporate,West,Washington,,Technology,Phones,356.4,9,0.0,-47.2
2078,ORD-2024-102077,08/28/2024,09/01/2024,Same Day,CUST-1809,,Corporate,East,Pennsylvania,,Technology,Accessories,483.77,4,0.2,-549.56
2079,ORD-2024-102078,09/15/2024,09/22/2024,Standard Class,CUST-1508,John Smith,Home Office,West,Oregon,24410.0,Technology,Machines,551.68,7,0.0,2185.97
2080,ORD-2023-102079,01/30/2023,01/31/2023,Standard Class,CUST-1495,Aisha Khan,Home Office,East,Pennsylvania,80073.0,Furniture,Furnishings,239.14,6,0.15,284.78
2081,ORD-2023-102080,07/03/2023,07/06/2023,Standard Class,CUST-1104,  John Smith,Corporate,Central,Michigan,,Office Supplies,Binders,51.59,6,0.2,-2.59
2082,ORD-2024-102081,12/22/2024,12/24/2024,Second Class,CUST-1578,John Smith,Home Office,South,Alabama,,Furniture,Chairs,346.3,5,0.0,626.8
2083,ORD-2024-102082,09/29/2024,10/04/2024,Standard Class,CUST-1986,John Smith,Home Office,Central,Illinois,,Office Supplies,Paper,98.63,6,0.2,-90.45
2084,ORD-2024-102083,11/02/2024,11/04/2024,Second Class,CUST-1124,Aisha Khan,Corporate,East,Massachusetts,,Office Supplies,Art,20.45,1,0.0,2.82
2085,ORD-2023-102084,12/19/2023,12/25/2023,Second Class,CUST-1657,John Smith,Consumer,East,New Jersey,47739.0,Technology,Accessories,424.92,4,0.0,671.8
2086,ORD-2022-102085,10/02/2022,10/09/2022,Second Class,CUST-1837,  John Smith,Consumer,Central,Illinois,,Furniture,Bookcases,336.37,4,0.2,-222.8
2087,ORD-2023-102086,10/29/2023,11/03/2023,Standard Class,CUST-1124,Fatima Noor,Home Office,West,Washington,,Furniture,Furnishings,143.34,2,0.15,93.47
2088,ORD-2024-102087,01/25/2024,01/27/2024,Standard Class,CUST-1579,Wei Chen,Consumer,Central,Illinois,,Office Supplies,Art,20.95,3,0.2,4.8
2089,ORD-2023-102088,10/21/2023,10/25/2023,Standard Class,CUST-1014,David O'Brien,Corporate,Central,Michigan,55616.0,Office Supplies,Art,19.41,3,0.0,5.09
2090,ORD-2023-102089,03/31/2023,04/03/2023,Standard Class,CUST-1684,Liam O'Connor,Corporate,Central,Michigan,25599.0,Office Supplies,Storage,33.82,7,0.1,0.14
2091,ORD-2022-102090,09/07/2022,09/11/2022,Second Class,CUST-1638,Fatima Noor,Corporate,South,North Carolina,52566.0,Office Supplies,Binders,23.65,4,0.0,31.27
2092,ORD-2022-102091,07/01/2022,07/02/2022,Standard Class,CUST-1163,John Smith,Consumer,Central,Ohio,22683.0,Office Supplies,Paper,74.69,3,0.1,8.34
2093,ORD-2022-102092,05/04/2022,05/07/2022,Standard Class,CUST-1460,Aisha Khan,Consumer,Central,Michigan,,Office Supplies,Storage,79.03,1,0.0,23.14
2094,ORD-2023-102093,03/27/2023,04/03/2023,Second Class,CUST-1660,Priya Patel,Corporate,South,Florida,23069.0,Office Supplies,Binders,13.64,3,0.3,6.75
2095,ORD-2022-102094,04/23/2022,04/30/2022,First Class,CUST-1525,Fatima Noor,Home Office,Central,Michigan,,Office Supplies,Paper,3.21,8,0.0,5.42
2096,ORD-2022-102095,05/26/2022,05/27/2022,First Class,CUST-1533,David O'Brien,Home Office,West,Washington,44639.0,Office Supplies,Paper,88.37,4,0.1,113.1
2097,ORD-2022-102096,10/11/2022,10/13/2022,Standard Class,CUST-1642,Priya Patel,Corporate,South,North Carolina,,Technology,Machines,477.73,6,0.0,451.79
2098,ORD-2023-102097,12/11/2023,12/16/2023,First Class,CUST-1068,Aisha Khan,Corporate,West,Nevada,,Technology,Copiers,,7,0.0,1361.87
2099,ORD-2023-102098,06/30/2023,07/06/2023,Second Class,CUST-1493,Priya Patel,Consumer,East,Massachusetts,,Office Supplies,Storage,45.44,1,0.0,6.15
